id_cliente,id_ciudad,nombre,apellido,tipo_documento,numero_documento,fecha_nacimiento,direccion,email,telefono,estado
6391,476,angela,pinedo vendrell,CC,825547523,1988-09-11,Cl 172 Cr 98,tellis@yahoo.com,+57 604 267 81 83,Activo
8198,279,joan,fabregat ochoa,CE,809990447,1990-08-01,Cl 3R Bis Cr 5ª,mcraigw@yahoo.ca,+57 301 063 55 75,Activo
2388,471,cruz,tamayo carpio,Pasaporte,395851178,1985-09-14,Cl 9ª Cr 9ª,clkao@outlook.com,+573027977727,Activo
3201,699,pascual,pedro ruiz,Pasaporte,929067590,1972-08-21,Cl 118D Cr 4ª,kwilliams@icloud.com,(+57)6031852334,Activo
8350,372,melisa,guitart,CC,275035341,1984-05-26,Cl 1ª Cr 68,munson@icloud.com,+57 309 533 72 48,Activo
2059,752,anacleto,caballero ferrera,CC,163507168,1980-09-28,Cl 4T Cr 15,nwiger@aol.com,(+57) 603 428 33 34,Activo
2424,850,vicente,calleja,CE,82874005,1995-11-11,Cl 14 Cr 13,epeeist@gmail.com,+576033362015,Activo
8590,169,marco,ropero,CC,906702411,1986-12-10,Cl 124 Cr 9ª,krueger@comcast.net,(+57) 609 510 43 17,Activo
1256,336,cristian,baquero canovas,CE,189638297,1998-05-19,Cl 22 Cr 16,dsugal@live.com,+57 325 893 78 84,Activo
1552,553,josep,reina prieto,CC,227323929,1981-01-13,Cl 9A Cr 4Q,tellis@me.com,(+57)3281364563,Activo
9816,883,florinda,anguita sancho,CC,6038,1990-03-16,Cl 48 Cr 34,inico@aol.com,+57 310 876 32 47,Activo
9920,951,calixta,villaverde acosta,CC,389340566,1991-09-02,Cl 155 Cr 9W,bebing@optonline.net,(+57)3052408531,Activo
9478,931,marisela,milla martorell,CC,317702434,1993-01-20,Cl 12 Cr 30,jdray@aol.com,(+57) 302 867 47 77,Activo
7000,135,rosendo,almeida naranjo,CC,467316166,1979-09-24,Cl 64 Cr 24,irving@sbcglobal.net,+57 322 917 02 34,Activo
9099,790,ana sofia,colomer martin,CC,412786274,1990-12-01,Cl 74 Cr 8ª,andersbr@hotmail.com,+573091773863,Activo
9856,557,rolando,caballero nino,CC,379024444,1996-05-01,Cl 44J Cr 104M,parrt@yahoo.ca,(+57)3178613181,Activo
3265,673,paola,casanovas riba,CC,290744247,1980-09-22,Cl 66T Cr 3ª,cliffski@live.com,(+57) 601 628 62 24,Activo
5068,387,lupita,del sanjuan,CC,212626158,1976-11-20,Cl 76 Cr 52S,mlewan@att.net,(+57) 607 720 16 20,Activo
6896,385,modesto,franco hervia,CC,686112145,1977-11-02,Cl 52 Cr 65,dwsauder@yahoo.com,(+57)3106459401,Bloqueado
3634,367,modesto,morante,CC,872332904,1972-02-11,Cl 12 Cr 174J,djupedal@yahoo.com,+576075949209,Activo
5159,373,clemente,ferrero garmendia,CC,851528244,1980-09-26,Cl 141 Cr 49,dpitts@mac.com,(+57)3033804569,Activo
5050,946,guiomar,ferrera,CC,150619146,1994-04-17,Cl 52 Cr 28B Sur,kevinm@live.com,(+57)3030029163,Activo
6247,385,araceli,borrell armas,CC,537801552,1992-10-27,Cl 65B Cr 96N,okroeger@gmail.com,+57 602 908 35 60,Bloqueado
8269,484,jorge,gutierrez caparros,Pasaporte,577368952,1985-12-19,Cl 20 Bis H Cr 76,smpeters@optonline.net,+57 609 621 84 89,Activo
1682,229,beatriz mamen,casanovas ruiz,CC,979312455,1988-12-11,Cl 33G Cr 35,balchen@aol.com,+57 309 266 64 74,Activo
6354,489,vicenta,rivero otero,CC,147840643,1981-07-11,Cl 4Q Cr 144,marin@att.net,(+57) 320 938 85 01,Activo
6072,610,vicenta,sole palma,Pasaporte,481479543,1978-06-23,Cl 26 Cr 1ª,bdthomas@yahoo.ca,(+57) 329 343 43 47,Bloqueado
1194,764,alejandra,beltran fuente,CC,171757963,1983-02-13,Cl 153M Cr 111,sartak@outlook.com,+57 311 380 48 10,Activo
2855,226,ruperta,casanova bermudez,CC,323210195,1978-08-30,Cl 115E Cr 3O Bis U,jmmuller@yahoo.com,(+57) 305 750 59 21,Activo
6196,933,nicolas,ayala campoy,CC,56214344,1998-07-19,Cl 20 Cr 174,bowmanbs@me.com,(+57) 323 044 13 46,Activo
9312,651,leopoldo,del saez,CC,36289359,1995-10-28,Cl 32E Avenida Duvan Cristian Barrios Morales,parsimony@live.com,(+57)3274697180,Activo
1746,366,haroldo,del hoyos,CC,699723886,1990-06-29,Cl 189 Cr 174,weazelman@optonline.net,(+57)6035768297,Activo
8180,486,juanita pastora,escolano mari,CC,603704519,1980-04-11,Cl 174 Cr 156,dexter@aol.com,+57 311 465 07 67,Activo
7005,738,jenny,manuel llorens,CC,116951676,1975-11-29,Cl 72 Cr 164A Bis,avalon@att.net,(+57) 316 835 79 34,Activo
5744,254,belen,cantero uria,CC,32580706,1977-09-19,Cl 8ª Cr 43,mgemmons@optonline.net,+573191463760,Activo
3992,188,candela,grande arenas,CC,751036279,1991-05-07,Cl 5B Cr 121,djpig@aol.com,(+57)6052971445,Activo
2895,772,socorro,sans pomares,CE,387600580,1976-11-25,Cl 9Q Cr 78C,bartak@comcast.net,(+57)6039870307,Activo
4186,263,nazaret,antunez rios,CE,37925772,1986-08-09,Cl 10 Cr 150,jmcnamara@yahoo.com,(+57)3228414544,Activo
7601,927,yago,teruel palomino,CC,111669275,1976-11-20,Cl 50 Cr 8ª,aibrahim@comcast.net,(+57) 606 366 95 86,Activo
3893,883,lola,crespi lobato,CC,31883548,1977-02-19,Cl 25 Cr 56,duncand@yahoo.com,(+57) 322 438 20 40,Activo
8776,417,matias,agudo ruiz,CC,304827458,1992-01-30,Cl 127 Cr 4ª,bdbrown@att.net,(+57)3212226771,Activo
9399,723,luisa,redondo salom,CC,98863774,1973-07-01,Cl 21P Cr 64,dburrows_9399@comcast.net,+57 605 396 52 51,Activo
7476,773,isa,trillo rozas,CC,466930229,1972-04-09,Cl 79 Bis B Cr 72,monkeydo@att.net,+57 320 211 20 62,Activo
3004,626,asdrubal,estevez solis,CC,420568112,1992-01-27,Cl 25 Cr 9ª,amichalo@verizon.net,(+57)3044175958,Inactivo
2149,139,ruth,blazquez cerro,CC,896231008,1999-12-05,Cl 5O Cr 134A,gravyface@aol.com,+573242985981,Activo
5456,472,hernando,del nieto,Pasaporte,905923027,1975-09-16,Cl 2ª Cr 141,webdragon@msn.com,+57 310 721 64 19,Activo
7198,698,silvio,vilanova amador,CC,749314608,1986-10-15,Cl 103 Cr 197T,matthijs@me.com,(+57) 303 664 71 78,Activo
9868,815,damian,andrade,CC,206239490,1980-10-30,Cl 148 Cr 144,kidehen@msn.com,+57 607 172 40 26,Activo
8324,475,patricio,velasco,Pasaporte,208962609,1983-09-28,Cl 13 Cr 6E,rjones@yahoo.com,+573025953473,Activo
9125,738,antonio,mendizabal sevillano,CC,762520465,1983-05-01,Cl 30 Cr 80 Este,zavadsky@yahoo.ca,+57 304 398 28 28,Activo
6086,997,aitana,escudero hidalgo,CC,544478391,1982-07-08,Cl 93 Cr 140,jaesenj@icloud.com,(+57)3252874815,Inactivo
3385,781,magdalena,castell rey,CC,505640140,1975-01-27,Cl 81 Cr 189,smcnabb@mac.com,+57 305 797 58 77,Inactivo
9676,633,baltasar,del giner,CC,113594335,1978-08-28,Cl 9E Cr 3L,sagal@outlook.com,(+57) 311 235 17 36,Bloqueado
9518,712,martirio,samper tena,CC,925162521,1998-07-07,Cl 16F Bis Cr 8P Este,dwendlan@gmail.com,+576055947985,Activo
9497,318,arsenio,haro ledesma,CC,32274453,1995-07-12,Cl 161 Cr 116V,nweaver@att.net,+576049355165,Inactivo
6273,411,herminia,nevado pagès,CC,371171205,1986-01-10,Cl 7G Cr 126,odlyzko@icloud.com,(+57) 318 172 59 43,Activo
5510,996,apolonia,luis bernat,CC,754878935,1983-04-10,Cl 97 Avenida Cristian Pineda Gonzalez,jipsen@mac.com,(+57)6061715473,Activo
3255,254,lina,porcel bustamante,CC,239694269,1994-06-20,Cl 5ª Cr 151,bogjobber@outlook.com,+573186859524,Activo
1197,764,jose luis,ferrandiz cornejo,CC,86688107,1985-07-12,Cl 62 Bis Cr 32,benanov@att.net,+57 319 292 07 60,Activo
7356,179,belen,chaparro,CC,927238473,1970-08-29,Cl 92 Cr 4X,rnewman@verizon.net,+57 318 857 90 48,Activo
9674,410,poncio,cerdan,CC,268871036,1991-11-23,Cl 60 Cr 81,oracle@hotmail.com,(+57)3123726760,Activo
9124,350,andres,domenech almazan,CC,991638552,1976-09-01,Cl 4ª Cr 41,ianbuck@yahoo.com,+576037222945,Activo
3164,327,cecilio apolinar,salas aleman,CC,512776005,1998-12-30,Cl 175 Cr 43I Este,hampton@hotmail.com,(+57)3140367205,Activo
7348,487,otilia,ropero macias,CC,797046395,1978-11-16,Cl 130 Cr 75,boomzilla@sbcglobal.net,(+57) 304 171 62 41,Activo
2986,938,severo,de goni,CC,35199253,1984-01-17,Cl 180 Cr 102,bulletin@att.net,(+57)3035103498,Activo
8096,827,chuy,julian cabrero,CC,301193610,1997-07-24,Cl 129F Cr 4ª,animats@msn.com,(+57)3200465707,Bloqueado
3733,845,adelia,campo bueno,Pasaporte,30640211,1972-07-06,Cl 104N Cr 93,dieman@mac.com,(+57)6042812365,Activo
8859,440,anacleto,paniagua antunez,CC,21145185,1981-04-21,Cl 52 Cr 134,augusto@yahoo.com,(+57) 328 977 28 72,Activo
3206,386,regulo,larrea pereira,CC,708843220,1997-12-30,Cl 4M Cr 30,dunstan@outlook.com,+57 608 930 09 72,Activo
8486,747,pacifica,guardiola rosa,CC,31125954,1991-09-05,Cl 55 Cr 2W Bis Z,mhoffman@sbcglobal.net,(+57) 609 226 20 12,Activo
6229,124,victorino,aramburu,CC,398710807,1973-02-09,Cl 90 Bis D Cr 136,weazelman@gmail.com,+57 316 286 97 59,Activo
4950,933,bibiana,mata alcolea,CC,749050956,1997-06-07,Cl 2ª Cr 78,mirod@icloud.com,(+57)3269126060,Activo
1798,529,florentina,grande quintero,CE,714508905,1973-01-09,Cl 173M Cr 67,yangyan@msn.com,(+57)3087116989,Activo
6616,832,cayetano,coello fernandez,CC,690264368,1986-10-18,Cl 9X Cr 105E,benits@optonline.net,(+57) 305 254 43 97,Activo
1529,687,florinda,gascon gonzalo,CC,51018117,1981-09-11,Cl 18 Cr 95,oevans@aol.com,(+57)3165075531,Activo
2075,970,valeria,rios,CC,78541328,1990-08-17,Cl 152 Cr 24,sfoskett@yahoo.com,(+57) 305 872 64 43,Activo
4530,693,blanca,moya fabregat,CC,948902299,1987-12-30,Cl 3N Cr 7ª,catalog@hotmail.com,+57 328 377 57 23,Activo
7481,373,soraya,caceres marin,CC,68552546,1981-09-15,Cl 8ª Cr 94,preneel@verizon.net,(+57)6053929975,Activo
4465,958,rufina,rossello sales,CC,722543322,1993-06-11,Cl 16A Cr 89,drezet@msn.com,(+57)6075851680,Inactivo
5229,594,abril,almazan gargallo,CC,583328049,1975-04-20,Cl 91T Bis Cr 23T,symbolic@mac.com,(+57) 311 390 73 28,Activo
3925,375,sandalio,pinto alcazar,CC,361908586,1984-03-14,Cl 6A Cr 3ª,melnik@mac.com,+573068166198,Activo
8077,669,urbano,rossello llabres,CC,546009879,1970-03-03,Cl 65E Cr 33,vertigo@optonline.net,+57 602 348 27 96,Bloqueado
4715,878,aurelio,ferreras granados,CC,915085758,1995-01-02,Cl 74 Cr 67,odlyzko@outlook.com,+57 311 029 56 98,Activo
3801,988,aroa,pujol belmonte,Pasaporte,656264555,1982-01-05,Cl 99 Cr 7 Bis,nachbaur@yahoo.com,+573111126764,Activo
5207,146,calista,de abril,CC,325362359,1993-09-28,Cl 83 Cr 4ª,cumarana@att.net,(+57) 302 676 18 24,Activo
8930,857,teofilo,contreras tellez,CC,767451311,1992-01-29,Cl 1S Cr 7B,donev@outlook.com,+576035724913,Activo
5724,651,milagros,cabanas,CC,366582875,1972-08-07,Cl 12 Cr 109J,hutton@me.com,(+57)3267064176,Activo
7772,913,gonzalo,sans miro,CE,888208428,1980-05-08,Cl 2Y Cr 33J,corrada@mac.com,+57 324 957 45 00,Inactivo
2567,986,sofia,bou zamorano,CC,339665732,1998-06-03,Cl 9L Cr 5X,chinthaka@aol.com,+573008014935,Activo
8926,737,leandro gabino,cruz izaguirre,CC,808724507,1980-07-16,Cl 139 Cr 109O,cgreuter@yahoo.com,+576021807380,Activo
2352,834,angelina,royo canals,CC,957878180,1999-09-11,Cl 63 Cr 148Y,ateniese@hotmail.com,(+57)6031530081,Activo
4832,183,pio,fonseca granados,CC,301900965,1983-03-15,Cl 5ª Cr 32,mcmillan@optonline.net,+573007564567,Activo
2129,827,luis miguel,cuadrado gual,Pasaporte,766966617,1984-04-15,Cl 22 Cr 23,gilmoure@yahoo.ca,(+57)3292944420,Bloqueado
9468,973,blanca,lucas cortes,CC,97353318,1978-02-12,Cl 85 Cr 89,mbrown@live.com,(+57)3166345955,Activo
6016,563,jose,luis arevalo,CC,648079648,1992-09-25,Cl 4ª Cr 7ª,qmacro@verizon.net,+57 606 480 05 39,Inactivo
5663,572,leonel,sierra fajardo,CC,80534684,1970-12-12,Cl 113E Cr 128,staikos@gmail.com,(+57) 323 655 63 44,Inactivo
9932,628,calixto,palacio casas,CC,405929781,1978-04-29,Cl 7S Cr 117N,knorr@comcast.net,+573235139018,Activo
9882,739,eugenio,pla alegre,CC,304792601,1974-02-11,Cl 76 Bis Cr 55,gavinls@verizon.net,(+57)3175540911,Activo
3856,922,daniela,arana,CC,430054054,1996-08-12,Cl 178 Cr 1C,scarolan@aol.com,(+57) 306 870 31 40,Activo
9101,676,amancio,casares francisco,CC,506881321,1976-04-11,Cl 139 Cr 4ª,hutton@comcast.net,(+57)3044335507,Activo
1748,352,leopoldo,lamas vilaplana,CC,176053613,1989-11-25,Cl 5 Este Cr 98,pizza@gmail.com,(+57) 312 703 26 76,Activo
2993,424,pascual,del haro,CC,416597176,1996-05-28,Cl 93 Cr 183W,mobileip@yahoo.ca,+57 603 509 65 46,Activo
8423,978,dionisia,llamas,CC,649100131,1998-01-16,Cl 65 Cr 71,horrocks@yahoo.com,(+57) 309 203 91 12,Activo
1543,158,amada,falco llabres,Pasaporte,855051845,1987-02-25,Cl 53 Cr 164,sarahs@aol.com,+576052723603,Activo
8724,165,oscar,enriquez acedo,CE,734449308,1988-08-31,Cl 130 Cr 158,fluffy@aol.com,+57 311 291 96 04,Activo
4779,274,cecilio,bastida segui,CC,160749224,1971-11-21,Cl 83 Cr 65,jeffcovey@optonline.net,+573295710401,Activo
7049,118,leocadia,aznar revilla,CE,875532512,1989-05-04,Cl 82 Cr 4E Bis,naoya@outlook.com,+57 301 601 71 91,Bloqueado
7370,659,anabel,iniesta hierro,Pasaporte,748890198,1987-06-04,Cl 1ª Cr 97,staikos_7370@optonline.net,+57 607 549 92 30,Activo
2601,180,lilia,narvaez batalla,CE,671610557,1982-05-09,Cl 88 Cr 81,mrobshaw@me.com,(+57) 604 857 25 58,Activo
5271,693,adriana,egea luis,CC,152712484,1998-01-30,Cl 191I Cr 7ª,ajlitt@outlook.com,(+57) 605 746 13 11,Activo
4027,226,pepita,del gallart,CC,590717751,1970-01-04,Cl 4ª Cr 1O Este,dawnsong@icloud.com,(+57)3031721710,Activo
3602,849,luis angel,tellez conde,CC,854544367,1971-03-03,Cl 161D Cr 6ª,mirod@aol.com,+573015101793,Activo
9670,809,angelina,sanmiguel gallo,CC,351038293,2000-02-25,Cl 27 Cr 180T,uraeus@aol.com,(+57)3053987325,Activo
2362,687,catalina,sole porras,CC,336299032,1971-08-21,Cl 108R Cr 2D,treeves@comcast.net,+573272088964,Activo
2768,825,manuela,benavides galvez,CC,93470290,1993-05-02,Cl 6ª Cr 74,gknauss@outlook.com,+57 319 128 51 13,Activo
5781,483,teresa,lastra serra,CC,859932695,1987-09-22,Cl 49E Cr 78,duncand@mac.com,+57 320 557 99 01,Activo
4558,577,marianela,jover carballo,CC,999437990,1995-08-19,Cl 137 Cr 88D,marioph@mac.com,(+57)3142408327,Activo
9163,851,ainara,zaragoza crespi,CC,357194115,1977-06-08,Cl 4ª Cr 5 Bis,unreal@aol.com,+57 328 074 99 67,Activo
4762,282,claudio porfirio,francisco muniz,CC,173429073,1979-06-30,Cl 191G Bis C Cr 72M,mdielmann@yahoo.ca,+576066341277,Activo
3378,969,andres,felipe cuevas,CC,435301573,1987-10-16,Cl 4 Sur Cr 9L,kuparine@msn.com,(+57) 302 125 95 86,Inactivo
1383,747,encarnacion,fiol domingo,CE,90540651,1999-06-28,Cl 18 Cr 97,pfitza@live.com,(+57) 309 782 44 99,Activo
2889,273,fatima,de cisneros,CE,76548842,1989-10-02,Cl 16Z Cr 17,comdig@yahoo.ca,+57 314 769 60 19,Activo
1825,916,maximino,vigil morante,CC,513769318,1995-06-05,Cl 91 Cr 69,sfoskett@verizon.net,+57 604 639 82 46,Activo
3519,719,maria luisa,antunez giron,CC,908866629,1989-11-23,Cl 20 Cr 1ª,techie@gmail.com,+57 300 335 18 01,Activo
7536,504,beatriz,bello godoy,CC,221143160,1974-03-01,Cl 5ª Cr 98,kjetilk@live.com,+57 306 940 44 58,Activo
7137,482,eloisa rosalina,pont madrigal,CC,902598932,1980-03-07,Cl 1ª Cr 87,kourai@me.com,+57 311 569 10 96,Activo
1637,903,iban,rios calvet,CC,719714595,1976-09-08,Cl 86 Cr 12,kempsonc@aol.com,+57 300 515 25 48,Activo
5307,577,rufino,mascaro borrell,CC,87931869,1994-09-11,Cl 28 Cr 9ª,joglo@optonline.net,+57 306 366 84 93,Activo
2880,661,felix,paredes mulet,CC,220662647,1970-10-19,Av Claudia Pacheco Soto Cr 143 Sur,pakaste@msn.com,(+57)6069427111,Activo
6154,920,lucho,aznar,CC,521519706,1972-01-13,Cl 37 Cr 8ª,facet@gmail.com,(+57) 605 860 62 93,Activo
8015,278,encarnacion,del aguilo,CC,134248336,1977-06-07,Cl 143 Cr 86,lstaf@me.com,+57 312 394 74 72,Inactivo
7591,831,juan bautista,de campos,CC,591981502,1988-07-29,Cl 8ª Cr 7D,vganesh@hotmail.com,(+57)3027526744,Activo
1804,342,leonor,ugarte salas,CC,950113292,1972-07-13,Cl 2 Sur Cr 44B,seebs@gmail.com,+573218265287,Activo
6468,447,hermenegildo,de tolosa,CC,752416202,1999-04-24,Cl 79 Cr 61,baveja@msn.com,(+57)6087858845,Activo
6810,169,lisandro,benavides barba,CC,765530649,1982-01-30,Cl 41 Cr 96,jdhedden@me.com,(+57)6072289552,Activo
2071,519,zacarias,milla fernandez,CC,349241365,1980-03-24,Cl 194N Cr 63,nimaclea@mac.com,(+57) 313 770 80 65,Activo
4085,887,leyre,ponce quintana,CC,532181022,1989-03-23,Cl 147 Cr 176Z Sur,wikinerd@msn.com,+576097243407,Activo
9457,894,palmira,moreno manzanares,CC,514195635,1973-04-20,Cl 95 Cr 78,suresh@sbcglobal.net,+573205816166,Activo
6232,764,amancio,bermudez flor,CE,282003675,1979-10-23,Cl 73 Cr 192,mhassel@outlook.com,+573160266080,Activo
8374,114,baltasar,tellez vargas,CC,506411765,1985-01-08,Cl 117 Cr 57D,mcsporran@hotmail.com,+57 318 218 71 40,Activo
2305,878,maria fernanda delia,rovira taboada,CC,134549061,1974-07-26,Cl 81K Cr 105,lcheng@outlook.com,+573296402156,Activo
1958,285,hector,galvan,CC,819917668,1983-01-29,Cl 177 Cr 2E,weidai@att.net,+57 312 576 83 30,Activo
8783,950,matias,rincon roldan,CC,663613988,1995-10-17,Cl 71 Cr 113,jpflip@hotmail.com,(+57)6035449505,Bloqueado
4072,511,benigno,folch villaverde,Pasaporte,373777758,1988-04-17,Cl 7ª Cr 35,samavati_4072@me.com,(+57)3067221728,Activo
5450,383,ariel,bejarano gimenez,CC,844509567,1990-11-10,Cl 111 Bis Cr 85,smpeters@gmail.com,+573283928561,Activo
2980,200,roman,villa marques,CC,898646833,1993-12-24,Cl 3S Cr 113,cosimo@live.com,(+57)3275430251,Activo
2609,920,dimas,ibarra dominguez,CC,489463430,1991-02-24,Cl 81 Cr 32,bdbrown@yahoo.ca,+573226148862,Bloqueado
1171,772,inigo,pavon pol,CC,974663596,1999-11-08,Cl 36K Cr 22,psharpe@me.com,+573145427521,Inactivo
5409,105,fernanda,olive garmendia,Pasaporte,453315070,1973-07-18,Cl 66 Cr 7H,moxfulder@sbcglobal.net,(+57)3167994726,Activo
2162,777,norberto chucho,raya saldana,CC,24996061,1999-02-19,Cl 177 Cr 45,tattooman@comcast.net,(+57) 605 388 48 73,Activo
2334,183,clementina,salcedo valenzuela,Pasaporte,849348787,1981-03-22,Cl 47 Cr 45,scottzed@live.com,+573187343642,Activo
5539,561,brunilda,paredes vilar,CC,494151177,1977-01-07,Cl 104 Cr 5O,hampton@me.com,+57 321 887 89 97,Activo
9270,584,ester,gras talavera,CC,902853498,1981-03-13,Cl 86 Cr 4ª,clkao@yahoo.com,(+57) 319 156 33 69,Activo
2193,550,jonatan,del guzman,CC,376113619,1970-01-01,Cl 55 Cr 5V,amaranth@mac.com,+57 328 261 88 82,Activo
5440,878,susanita,polo pons,CC,739478809,1999-03-27,Cl 9ª Cr 54U,pemungkah@verizon.net,(+57) 325 932 37 49,Activo
4641,857,emiliano,galvan madrigal,CC,159695183,1981-05-30,Cl 78S Cr 14C,joehall@gmail.com,+57 609 657 99 25,Activo
4840,973,palmira,tellez rosales,CE,315411533,1972-04-11,Cl 87 Cr 33Y,dexter_4840@yahoo.ca,+573091520323,Activo
5188,448,gracia jose,puente belmonte,CC,469385163,1977-06-15,Cl 115U Cr 102,mbswan_5188@optonline.net,(+57)3060801526,Activo
4795,340,ariel alejo,blazquez castells,CC,729304512,1973-10-27,Cl 76 Cr 30O,ntegrity@hotmail.com,(+57) 606 858 72 55,Activo
7893,481,juan,antonio solana torrijos,CC,564784295,1992-10-02,Cl 39E Cr 194,kawasaki@att.net,+57 310 172 28 96,Activo
4985,778,guiomar,jauregui ochoa,CC,525561357,1993-11-24,Cl 49 Cr 31D,library@yahoo.com,+573059273172,Inactivo
1844,188,mayte,luz bolanos,CC,954678560,1975-03-27,Cl 5M Cr 3ª,kramulous@yahoo.ca,+576064209688,Activo
6610,198,florencio,lopez diez,CC,156056261,1985-07-14,Cl 83 Cr 2ª,neonatus@comcast.net,(+57)3053225533,Activo
9602,559,pepito,sedano pou,Pasaporte,203355483,1995-04-24,Cl 151 Cr 13,jpflip@aol.com,(+57) 306 243 47 09,Activo
2426,436,aitana,gelabert guardiola,CC,694499890,1977-03-10,Cl 97 Cr 37,jnolan@att.net,(+57) 315 074 34 76,Activo
7401,333,luis,pellicer fabregas,CC,776812470,1975-04-04,Cl 1Z Bis Y Cr 161 Bis,snunez@optonline.net,+573271923873,Activo
7956,633,herminio,pereira redondo,CC,912288259,1978-07-04,Cl 82 Cr 64,sarahs@mac.com,(+57) 304 142 21 84,Activo
2266,273,primitiva,quintero sacristan,CC,424349932,1980-05-19,Cl 56 Cr 103M,mosses@yahoo.ca,(+57)3097055700,Activo
7955,489,evangelina,esparza mariscal,CC,316657600,1970-11-09,Cl 111 Cr 117K,parkes@att.net,+57 323 958 47 72,Bloqueado
3806,479,celia,aguilo duran,CC,419016163,1986-08-12,Cl 17 Cr 101,rgiersig@outlook.com,+57 307 579 18 39,Activo
1842,752,olivia,del grau,CC,78486824,1992-09-27,Cl 94 Cr 5J,kevinm@me.com,+573272141386,Activo
2502,505,juan bautista,valderrama mendez,CC,514369671,1971-05-23,Cl 82 Cr 30,notaprguy@outlook.com,(+57) 300 954 84 29,Activo
3345,539,carina,canete alcolea,CC,994909706,1986-09-23,Cl 170F Cr 8ª,johnh@gmail.com,(+57)6065325379,Activo
4525,649,ambrosio,calatayud revilla,CC,437037548,1999-11-26,Cl 3ª Cr 177,erynf@mac.com,+57 308 465 49 08,Activo
4008,364,ildefonso,de fajardo,CC,632037109,1974-09-16,Cl 162I Cr 60,jginspace@optonline.net,+573021735380,Activo
8908,506,edelmira,baeza rodriguez,CC,596496601,1993-09-01,Cl 67 Cr 64,terjesa@att.net,(+57) 606 537 74 57,Activo
8272,487,socorro,castro agusti,CC,338417886,1972-08-19,Cl 166V Cr 120,hermes@optonline.net,+573000508787,Inactivo
7629,984,calixto,avila pintor,CC,231763199,1983-05-10,Cl 117 Cr 59M,hutton_7629@me.com,(+57) 328 862 23 05,Activo
2405,252,severiano,de moran,CC,273181818,1995-01-31,Cl 92 Cr 105,jguyer@icloud.com,+57 603 179 24 17,Activo
5079,482,olimpia,valls calvet,CC,231987808,1989-09-23,Cl 33D Sur Cr 174,iamcal_5079@me.com,+57 324 412 08 99,Activo
5172,350,vito,del lara,CC,670515223,1976-11-02,Cl 50 Cr 79 Bis,wkrebs@icloud.com,(+57)3185817278,Activo
8867,957,teodosio,arteaga nicolau,CE,279854689,1970-03-25,Cl 151G Este Cr 12,msherr@mac.com,+573079268683,Inactivo
7397,999,juan luis,amoros calvet,CC,90258074,1985-04-03,Cl 8 Este Cr 10L,evans@hotmail.com,+573233970020,Activo
9019,969,olivia,del marti,CC,603720335,1972-02-01,Cl 151 Bis Cr 36,dgriffith@sbcglobal.net,(+57)3110331201,Activo
5573,206,nicanor,pena tudela,CC,378611588,1977-08-05,Cl 181 Cr 1Y,sakusha@me.com,(+57) 608 339 96 45,Activo
2054,855,elena,torre blazquez,CC,716261849,1974-01-13,Cl 5ª Cr 140L,starstuff@live.com,(+57)3226604972,Activo
2622,752,adriana,zabala,CC,736237251,1987-11-11,Cl 94 Cr 3ª,zeller@yahoo.com,+573191044656,Activo
5310,273,yesica,carnero,CC,530725168,1979-03-29,Cl 32V Este Cr 31A Este,parasite@comcast.net,+57 312 363 52 00,Activo
9634,859,luis miguel,gutierrez llabres,CC,988551042,1972-08-29,Cl 67 Cr 111W,sherzodr@aol.com,(+57)3158255953,Activo
6799,284,josue,salom gonzalez,CC,533777875,1978-10-09,Cl 63 Cr 85,ajohnson@comcast.net,+573021640823,Activo
5017,130,montserrat,tome,CC,462608738,1986-05-22,Cl 2ª Cr 41,hmbrand@optonline.net,(+57) 305 289 33 80,Activo
1662,629,berta,izaguirre coll,CC,574272257,1987-01-20,Cl 7ª Cr 162I,clkao@optonline.net,(+57) 300 206 82 17,Activo
5028,704,asuncion,arnaiz castellanos,CC,701674870,1998-09-03,Cl 98 Cr 1ª,kingma@mac.com,(+57)3187727325,Activo
2684,305,nilo,porras casas,CC,725772536,1976-12-05,Cl 38E Cr 9J Este,mahbub@mac.com,(+57) 605 861 67 55,Activo
