ID_PRODUCTO_PASIVO,ID_PRODUCTO_BANCO,ID_CLIENTE,NO_CUENTA,SALDO_ACTUAL,CUOTA_MANEJO,FECHA_APERTURA
74966,1,7476,4093-5500-1786-9441-2113,8944408607.36,7200.0,20-03-02
57163,3,6584,4093-5500-0613-3224-6976,3531797559.50442,22000.0,11-03-18
42187,4,4814,4093-5500-3289-8017-7920,3923258865.90754,3400.0,11-09-07
31829,4,9324,4093-5500-5078-4627-6665,1473598457.26974,3400.0,22-12-08
16813,2,3315,4093-5500-1970-7742-8135,5517877021.737,15600.0,01-06-13
54100,4,7536,4093-5500-7020-1753-1568,2668702339.8,3400.0,02-09-15
50631,2,7028,4093-5500-3279-5698-2183,1120160124.2,15600.0,08-11-24
57296,2,8908,4093-5500-8889-9253-5425,3865521596.2834,15600.0,27-06-11
63506,1,8585,4093-5500-0368-3195-7690,5138644411.65,7200.0,15-04-22
13903,4,4814,4093-5500-9706-3545-7974,1892375038.6744,3400.0,15-02-11
95508,2,9101,4093-5500-2921-5941-9630,1131921496.948,15600.0,28-01-24
56632,2,2622,4093-5500-0139-0619-5145,4643933318.438,15600.0,16-06-07
30099,1,6166,4093-5500-4124-7208-1631,1662175388.42005,7200.0,24-12-23
18149,3,6869,4093-5500-9675-9036-3184,9172878310.3243,22000.0,30-01-17
69105,2,9899,4093-5500-5157-2138-9439,4468069200.6796,15600.0,10-06-18
55614,4,2980,4093-5500-1857-9018-2333,6507901181.36,3400.0,16-08-15
86918,3,9233,4093-5500-0096-5568-9436,9415064210.436,22000.0,24-05-15
90955,4,9265,4093-5500-5807-5846-3861,5520676332.9,3400.0,17-04-15
69029,2,3934,4093-5500-8371-9487-8406,3940571977.93015,15600.0,03-07-20
76253,2,4957,4093-5500-0805-6131-8052,112833428.22,15600.0,15-07-16
45789,3,7756,4093-5500-7846-9300-9698,3441205730.84,22000.0,14-10-25
42875,1,2980,4093-5500-8361-1909-3213,540833495.33,7200.0,10-05-10
13562,4,9717,4093-5500-4823-2854-4824,4188234101.2,3400.0,28-04-20
27901,4,9603,4093-5500-0552-6351-1282,4872208532.7168,3400.0,16-01-13
77792,4,6938,4093-5500-4718-1774-1591,3223292432.2646,3400.0,13-06-08
16240,1,2223,4093-5500-5489-4343-0188,9694170618.5,7200.0,26-11-05
19204,1,2660,4093-5500-8857-4899-6996,3885740042.693,7200.0,19-10-13
45013,2,9465,4093-5500-3621-0629-7184,2659880780.4,15600.0,25-02-16
92019,2,8459,4093-5500-6736-1773-1074,1496271147.47514,15600.0,12-06-09
10922,3,1522,4093-5500-0883-9434-3438,711319840.9087,22000.0,27-01-12
87979,3,4072,4093-5500-3294-2748-1956,7230810405.7,22000.0,13-12-13
41801,1,4150,4093-5500-5809-0460-6413,880551464.8,7200.0,20-10-21
38545,4,3938,4093-5500-6198-0639-7377,7031567161.38224,3400.0,13-05-08
12928,3,5784,4093-5500-9466-2879-0728,5164528017.326,22000.0,18-04-07
54210,3,4623,4093-5500-3275-8839-4919,7686125966.888,22000.0,11-01-06
89503,4,8193,4093-5500-7794-2752-7016,4133084771.4747,3400.0,15-06-04
72320,3,5313,4093-5500-1918-1839-1700,8906773551.3,22000.0,25-08-25
37202,2,1756,4093-5500-0312-1534-9745,8902039710.4973,15600.0,13-02-26
77782,2,8859,4093-5500-2206-3746-1186,1064504955.4,15600.0,26-02-17
24183,2,1673,4093-5500-3199-1253-9597,7808912957.2839,15600.0,15-04-23
71135,2,7864,4093-5500-8127-7984-7616,5910976595.7,15600.0,20-07-22
34707,3,1642,4093-5500-6835-8690-1038,3322132188.94,22000.0,25-07-25
43950,4,9215,4093-5500-0376-8091-1478,2419749479.71,3400.0,21-01-24
70991,3,3086,4093-5500-2454-5703-4871,3435880535.3,22000.0,28-03-18
87833,2,8867,4093-5500-8698-1762-4867,1167310459.9,15600.0,13-03-02
94413,3,2848,4093-5500-1970-9275-4817,2977053128.47976,22000.0,06-07-21
23117,2,9478,4093-5500-3298-6555-8016,9411843499.51231,15600.0,26-11-03
22714,2,8607,4093-5500-4889-8544-6448,3646687493.6175,15600.0,02-04-03
50530,3,1096,4093-5500-9646-8752-9242,882328395.1941,22000.0,27-06-10
28014,3,4026,4093-5500-8829-0831-6864,1939175108.424,22000.0,09-02-14
30017,4,6823,4093-5500-4587-1090-2449,583197747.86,3400.0,02-11-10
22242,3,4735,4093-5500-7390-0593-5605,2639578833.54183,22000.0,13-03-09
60521,3,2670,4093-5500-5067-4994-7348,1120766974.16416,22000.0,20-05-21
76158,3,5695,4093-5500-3649-8700-6559,3976302966.2,22000.0,22-03-03
99927,1,2415,4093-5500-6891-2789-4591,2159022411.2,7200.0,06-10-11
45219,3,3561,4093-5500-6015-6104-3619,3766806884.75157,22000.0,18-11-20
39875,1,3872,4093-5500-7786-9018-5974,1310457712.1,7200.0,26-11-19
69195,1,3004,4093-5500-2831-5597-3198,2042174661.4455,7200.0,26-09-21
64304,2,4714,4093-5500-6294-0561-0707,8343528261.516,15600.0,05-05-16
71027,2,3169,4093-5500-6784-3063-5268,836115680.58,15600.0,11-03-20
58281,4,3774,4093-5500-6895-0798-5187,5600007874.2938,3400.0,12-11-22
43779,4,1533,4093-5500-7827-4941-2138,8757786188.5544,3400.0,06-12-16
42854,3,7571,4093-5500-2212-9299-1884,6171815484.9,22000.0,24-05-17
76127,3,2920,4093-5500-3236-6384-0912,9680682762.11,22000.0,23-04-04
41765,4,2841,4093-5500-9743-3635-2565,5584540637.7478,3400.0,19-06-19
89531,3,5802,4093-5500-1487-7060-9443,3141915231.2316,22000.0,26-04-02
46266,2,9587,4093-5500-6305-2749-0861,4834759324.367,15600.0,23-10-12
69400,4,7481,4093-5500-5030-6017-3328,524302471.2,3400.0,24-09-16
61265,3,3476,4093-5500-9689-7433-7639,7937927537.4,22000.0,08-09-18
41456,3,1296,4093-5500-4557-9038-8926,6822194858.8574,22000.0,10-07-07
88143,4,4900,4093-5500-1422-6701-8666,4055119010.291,3400.0,25-03-16
82158,4,5514,4093-5500-2532-2778-2104,1093933914.58,3400.0,20-01-12
74186,4,2372,4093-5500-6375-3004-3550,6295115969.7949,3400.0,27-01-12
16812,2,6758,4093-5500-7739-0729-7892,3171637341.18,15600.0,12-03-03
77739,1,2932,4093-5500-3774-6444-0083,838589156.47625,7200.0,17-11-16
16809,4,9687,4093-5500-2877-5531-8913,2677289194.793,3400.0,25-05-16
72681,3,2841,4093-5500-1842-5475-1908,1302768962.91,22000.0,12-07-21
76400,4,3136,4093-5500-1444-1392-1547,3562093355.9,3400.0,01-06-19
53831,3,1975,4093-5500-2570-2738-0409,488211237.89,22000.0,20-01-10
33523,3,9674,4093-5500-1217-5233-0106,2548874790.866,22000.0,07-12-14
88554,2,9920,4093-5500-5754-5614-5654,4201245848.463,15600.0,08-06-10
29269,4,8165,4093-5500-8210-7343-4393,2871234825.5,3400.0,25-05-06
62552,4,7505,4093-5500-7563-8430-5994,2071132931.4,3400.0,27-05-01
75461,1,1675,4093-5500-2367-3705-6159,5280550831.73,7200.0,11-12-01
53232,4,3136,4093-5500-4054-8499-0737,6132627208.1,3400.0,13-01-04
84849,4,5754,4093-5500-5697-1692-5287,2679198115.50746,3400.0,06-12-14
98962,4,3273,4093-5500-3542-8031-2230,3934214313.29,3400.0,12-10-11
58676,3,4841,4093-5500-7580-7198-3862,8165207067.14778,22000.0,17-09-22
33008,3,4602,4093-5500-4269-5640-5268,2802766285.557,22000.0,26-08-20
26997,3,1197,4093-5500-0696-8407-2981,9261150465.45858,22000.0,17-11-09
44633,3,6108,4093-5500-5581-3603-9655,8927240503.85866,22000.0,15-03-14
85837,1,8775,4093-5500-4706-1031-9097,2908388200.1,7200.0,17-02-22
71318,3,2737,4093-5500-8396-9877-1698,718986973.22628,22000.0,19-12-25
92250,1,9226,4093-5500-6089-1124-9946,5870579654.7,7200.0,17-09-14
79333,3,5188,4093-5500-6949-0210-6148,5558033926.985,22000.0,08-09-23
19287,2,5286,4093-5500-5002-1440-2624,6821174864.50961,15600.0,23-05-17
73868,3,2332,4093-5500-8134-4584-9299,830657549.6,22000.0,23-10-18
13307,1,2932,4093-5500-5650-0751-2179,6317486256.23,7200.0,25-08-03
75946,3,5893,4093-5500-3716-6894-5823,4824975662.38359,22000.0,18-04-19
56735,4,5219,4093-5500-6868-8373-9626,4834971567.67,3400.0,24-05-19
81872,2,3806,4093-5500-4548-7167-1696,2834749383.13365,15600.0,19-12-23
99449,1,1297,4093-5500-3722-2072-1000,2537988406.0,7200.0,11-08-12
49422,2,6869,4093-5500-5095-0557-8811,83098489.8,15600.0,07-08-08
11781,3,6262,4093-5500-9020-1151-5227,6229900218.6,22000.0,20-01-26
40647,3,3219,4093-5500-4417-4991-0652,2649550827.92,22000.0,13-03-17
31567,1,3916,4093-5500-1642-6564-7587,2935106005.9,7200.0,04-10-04
69491,2,1708,4093-5500-0748-9705-0939,3325349169.2,15600.0,02-08-25
51378,3,6207,4093-5500-6176-7701-5819,8381409522.23,22000.0,13-12-11
28370,3,1006,4093-5500-7180-2465-6341,1320432065.8,22000.0,09-09-08
17299,2,6807,4093-5500-2280-0075-9238,6606717105.6,15600.0,09-05-14
50645,1,6580,4093-5500-4162-2533-2766,9177920058.82,7200.0,20-12-17
75770,4,8428,4093-5500-5206-0565-3722,7686688995.4259,3400.0,15-10-16
99998,2,9497,4093-5500-0468-5942-2080,5044123139.2465,15600.0,23-12-01
21050,2,1594,4093-5500-4046-5993-8551,3474890387.5166,15600.0,04-11-11
85873,3,7370,4093-5500-6486-7488-0913,7918250802.358,22000.0,19-06-19
35039,4,2780,4093-5500-3759-5889-1825,3481239969.56952,3400.0,07-08-13
44277,2,4261,4093-5500-8509-9657-4142,754691019.15,15600.0,18-05-05
60380,4,9228,4093-5500-6863-9472-0330,2477642056.4,3400.0,09-10-15
87452,4,5310,4093-5500-0740-6980-8721,5282786426.455,3400.0,14-12-24
41219,3,7417,4093-5500-0257-5440-2557,6760265269.93,22000.0,22-06-23
34883,2,5274,4093-5500-0043-0705-9157,4245132292.3,15600.0,08-07-24
58847,4,5172,4093-5500-7977-9746-2017,6679664961.25,3400.0,10-11-14
97575,2,6340,4093-5500-1254-5762-2318,8517927975.5343,15600.0,20-12-12
39536,4,5194,4093-5500-2690-1317-9073,2423276386.61,3400.0,04-04-25
80003,2,2986,4093-5500-4074-7550-1928,859988485.5331,15600.0,05-01-11
42225,1,6154,4093-5500-1247-9114-8071,5485695604.807,7200.0,07-11-11
60224,2,3103,4093-5500-6546-5388-0503,9774028296.5,15600.0,06-10-16
15008,2,8096,4093-5500-4383-9384-8398,208852290.2618,15600.0,08-05-12
96041,1,2362,4093-5500-3489-7624-0970,8178923619.896,7200.0,13-09-19
21197,2,8067,4093-5500-3279-1897-9894,3223552061.644,15600.0,05-10-11
61584,1,1612,4093-5500-9439-6788-1719,1093648153.78551,7200.0,26-03-19
93068,4,5378,4093-5500-0829-0957-1737,8155991917.221,3400.0,14-01-05
41270,1,8679,4093-5500-3712-2106-1703,6484053079.6377,7200.0,07-02-04
51724,4,1612,4093-5500-0935-9029-6882,8027159759.53678,3400.0,30-11-25
93349,1,4111,4093-5500-9799-3048-3521,4662196163.92,7200.0,09-03-13
92682,1,3220,4093-5500-4329-2737-6757,6077520813.436,7200.0,03-02-21
50882,1,1043,4093-5500-7493-7682-5520,2711095174.3,7200.0,12-04-25
83533,2,7356,4093-5500-6294-6452-7163,490740077.64,15600.0,04-06-24
78338,2,9465,4093-5500-4978-9361-6821,9704800975.5,15600.0,18-07-25
70313,2,4410,4093-5500-7047-3042-4795,7664012281.1,15600.0,25-10-20
67843,1,8208,4093-5500-6251-4889-0056,9421974437.34,7200.0,17-02-06
67936,1,8645,4093-5500-5642-5682-2700,2567162653.8388,7200.0,19-05-01
75099,2,4696,4093-5500-7644-8096-1697,7991926342.3639,15600.0,07-10-22
27990,1,9099,4093-5500-4404-5641-0386,9743508164.166,7200.0,07-06-12
54261,4,9209,4093-5500-9431-6274-4104,4074855499.91737,3400.0,28-05-23
78370,3,1876,4093-5500-1213-3504-4470,3236918809.393,22000.0,07-01-26
63841,2,4735,4093-5500-7643-5503-6714,3124537599.67677,15600.0,21-11-22
31973,3,3997,4093-5500-0386-0201-0180,2624354311.266,22000.0,01-10-14
36650,3,4840,4093-5500-2548-7532-5911,2553420146.116,22000.0,08-03-17
69112,1,1201,4093-5500-8149-5170-2550,1533587633.6901,7200.0,23-02-24
60176,4,8171,4093-5500-8306-8431-3727,7174485542.38077,3400.0,21-09-14
94753,1,2601,4093-5500-8534-8726-8799,3420781797.16106,7200.0,15-10-25
28183,4,4939,4093-5500-2100-2351-3688,8634324244.485,3400.0,04-12-04
83693,2,1565,4093-5500-8307-9307-9405,4452647723.6,15600.0,02-03-23
65900,3,4795,4093-5500-1033-8851-4418,2878736918.89877,22000.0,22-04-03
92487,1,2889,4093-5500-8453-2324-4580,402958580.7,7200.0,26-07-13
46038,3,9548,4093-5500-8488-8768-1254,9690458415.837,22000.0,28-08-08
67061,3,7288,4093-5500-0894-9878-5301,933868247.8066,22000.0,22-04-03
93173,4,5172,4093-5500-5676-8080-6287,6679420590.82,3400.0,02-10-12
82739,4,8230,4093-5500-1912-3679-4391,3392909828.2,3400.0,23-12-20
32389,3,3221,4093-5500-7570-9110-9352,7151300943.5,22000.0,25-09-19
79696,4,9354,4093-5500-1949-2684-3698,8076875548.38275,3400.0,23-08-11
33564,1,7597,4093-5500-2565-3577-5586,8517466634.30136,7200.0,18-07-03
47475,3,3787,4093-5500-9330-8132-4273,9741380912.336,22000.0,22-04-23
22695,2,8350,4093-5500-2194-7955-9373,9878734458.9403,15600.0,13-06-15
46680,2,9265,4093-5500-4469-1599-8711,210631761.818,15600.0,31-08-02
61547,3,2258,4093-5500-8269-6408-8069,8552197396.39,22000.0,15-08-25
98678,4,1731,4093-5500-9663-0304-7920,8454104878.70814,3400.0,07-05-07
41720,1,6249,4093-5500-8958-3169-4575,3890873838.3,7200.0,04-04-16
90183,3,2343,4093-5500-2727-2362-0967,5895249827.611,22000.0,30-01-11
58788,3,1324,4093-5500-7781-3417-2438,8302861577.4348,22000.0,21-02-18
10757,2,4621,4093-5500-6374-8310-9477,2939115255.1639,15600.0,29-03-19
13439,2,5148,4093-5500-0544-8076-8066,3405305214.749,15600.0,24-06-07
86565,1,1706,4093-5500-8243-5555-4285,5463960237.1965,7200.0,24-09-11
42391,1,9662,4093-5500-3656-3169-9252,9229199215.3,7200.0,17-03-11
14997,2,1637,4093-5500-8392-2682-1980,2475737697.2261,15600.0,09-02-06
72996,4,7018,4093-5500-9286-9372-3246,4885161690.95,3400.0,28-02-26
52615,3,8724,4093-5500-4064-2844-0706,6803714402.6,22000.0,15-12-02
84435,2,2301,4093-5500-3959-1725-3736,5450210619.14,15600.0,02-04-17
96690,1,4008,4093-5500-9345-8159-4710,7919269490.5,7200.0,19-04-12
84984,4,3210,4093-5500-9257-6452-6338,3969135032.69101,3400.0,09-07-22
72174,3,1804,4093-5500-2994-9945-0483,5770902438.23,22000.0,27-12-19
35890,3,7342,4093-5500-7694-8658-5042,8730418952.0,22000.0,22-01-07
27352,2,2976,4093-5500-5617-1030-9723,7051552252.2558,15600.0,22-09-17
79572,1,2129,4093-5500-6212-2884-0946,7115878830.97,7200.0,09-07-19
76683,4,2622,4093-5500-4925-4930-5575,6241736480.7,3400.0,29-08-21
20307,4,3206,4093-5500-1963-4946-5184,4442181805.563,3400.0,26-01-21
80841,1,2976,4093-5500-4426-7392-7207,1370703364.54541,7200.0,24-11-23
44740,3,7000,4093-5500-6439-6064-2011,3684205766.4,22000.0,09-01-14
25486,4,9435,4093-5500-7500-8044-5345,318444258.6728,3400.0,23-08-20
55955,3,5229,4093-5500-7129-5251-5330,4279956402.65,22000.0,22-02-20
32473,2,5310,4093-5500-1955-6754-8082,7100514246.35,15600.0,07-01-03
18327,1,9226,4093-5500-2919-4118-5690,9281487737.33,7200.0,23-12-24
63463,4,3519,4093-5500-7484-7963-9253,7019204286.7805,3400.0,06-02-11
72646,1,9662,4093-5500-9574-5408-6267,8045031451.28721,7200.0,20-07-19
56173,2,1162,4093-5500-9336-0257-4481,4348729127.23788,15600.0,07-09-06
87427,1,2601,4093-5500-1549-9409-6065,7795886915.5,7200.0,11-07-15
27673,4,8269,4093-5500-9932-9190-2248,2359776628.66,3400.0,28-07-05
57182,3,4426,4093-5500-8523-1711-4963,6742167026.77063,22000.0,29-03-16
88040,3,5264,4093-5500-5283-1932-2871,3616837115.5,22000.0,07-07-12
52086,4,3521,4093-5500-4406-6759-0536,860846703.81,3400.0,30-10-13
58785,1,7795,4093-5500-5110-7682-6406,2089897920.32,7200.0,07-04-25
69561,3,6119,4093-5500-8432-0125-4755,2617949933.14,22000.0,19-12-25
58886,1,5148,4093-5500-5049-5544-6509,7251573336.63,7200.0,26-04-19
82847,4,2352,4093-5500-2310-7278-8057,3673258607.34327,3400.0,27-02-06
72589,1,4186,4093-5500-9611-4377-9299,5700903426.19501,7200.0,22-09-03
69995,1,6247,4093-5500-7602-9292-8243,6438717194.982,7200.0,09-12-16
86445,4,9669,4093-5500-4344-1820-9890,6872535058.24017,3400.0,17-11-21
28898,3,9797,4093-5500-7255-3667-0425,1652464465.577,22000.0,09-09-10
97590,4,9435,4093-5500-3890-1953-5976,2815603973.82358,3400.0,14-09-24
30406,3,3574,4093-5500-4116-8880-5099,6826354955.6,22000.0,03-07-05
67434,1,5784,4093-5500-4421-5984-6850,5981387120.1,7200.0,05-08-09
39476,4,7408,4093-5500-2044-8814-0812,5014637192.7979,3400.0,23-07-04
47414,3,6282,4093-5500-5453-0072-7353,8581641802.86988,22000.0,25-11-20
55507,3,1612,4093-5500-8308-5968-2810,7560794697.7,22000.0,11-04-23
49336,3,8350,4093-5500-2005-7782-3804,3131953868.81705,22000.0,03-09-01
65149,2,6895,4093-5500-0125-0611-7065,6470340683.54,15600.0,29-12-12
20887,3,1967,4093-5500-8930-0394-8528,2193465740.97704,22000.0,20-12-01
51180,2,5148,4093-5500-1050-0640-5899,9843192938.8368,15600.0,18-04-12
25281,4,1565,4093-5500-9771-2699-4642,4304223598.8022,3400.0,12-01-24
20279,4,2303,4093-5500-3325-7417-8049,3172965496.46348,3400.0,15-03-26
97049,3,6995,4093-5500-1364-6734-9338,3743322924.437,22000.0,09-08-16
58953,1,1708,4093-5500-2033-8850-3658,7842172178.5153,7200.0,28-11-08
76235,4,3971,4093-5500-7364-2235-1413,6891684599.77088,3400.0,19-08-09
67239,2,1156,4093-5500-9234-4708-6704,8149606147.3,15600.0,20-09-06
94836,4,1415,4093-5500-7978-3829-2870,3010260106.203,3400.0,17-10-23
75953,4,8094,4093-5500-0138-4351-4864,3863278171.2603,3400.0,12-04-03
30136,1,2343,4093-5500-9931-2885-2806,9084409739.89,7200.0,25-12-11
65227,2,2208,4093-5500-1062-5870-9822,5090175586.4,15600.0,04-04-09
84592,2,9904,4093-5500-2489-2599-5963,8529246206.9,15600.0,27-07-24
64682,4,6005,4093-5500-9862-0342-3961,1937453359.136,3400.0,20-04-12
66572,4,8100,4093-5500-1146-2908-3910,8800565151.8,3400.0,28-04-17
13705,4,8336,4093-5500-9491-1157-6862,2716486423.7219,3400.0,22-09-11
53227,2,5002,4093-5500-4968-6905-5124,2026765415.165,15600.0,13-02-23
46085,1,8031,4093-5500-4706-3308-5843,5728853649.118,7200.0,22-03-25
76090,3,7956,4093-5500-9899-3506-1427,6666966538.373,22000.0,23-09-19
47890,1,3829,4093-5500-4273-9992-5157,4983267320.84113,7200.0,11-08-24
36044,2,6975,4093-5500-3974-6156-1997,914497954.24457,15600.0,04-09-15
64562,4,3716,4093-5500-4218-3846-0291,1084075009.42013,3400.0,19-09-10
36854,2,5264,4093-5500-8888-0434-1938,9507056113.1847,15600.0,03-08-13
10762,1,3716,4093-5500-7237-1474-0056,8003043790.12,7200.0,02-03-09
80556,2,9851,4093-5500-9502-4585-0434,1134502771.813,15600.0,17-11-03
63231,4,4428,4093-5500-0072-6263-5896,2202426297.7,3400.0,12-07-18
54376,3,5395,4093-5500-6311-1471-9670,718702750.9096,22000.0,01-10-07
88196,1,2679,4093-5500-2168-8438-6170,761289780.376,7200.0,25-10-21
95906,3,6006,4093-5500-5951-7317-1215,8411627619.7529,22000.0,15-02-12
42390,2,7536,4093-5500-0722-8556-9797,5312914580.55,15600.0,29-10-08
63911,4,3450,4093-5500-4375-5756-8034,9827627356.899,3400.0,25-02-20
66927,1,7756,4093-5500-4342-6770-7764,4379659791.2,7200.0,01-09-07
30405,1,4186,4093-5500-4133-6531-8595,5857778895.6969,7200.0,28-08-11
84909,1,8086,4093-5500-1081-4889-1871,1041987105.88095,7200.0,07-05-02
19906,3,1778,4093-5500-2294-7685-5647,7699152215.51592,22000.0,04-01-04
36200,4,9587,4093-5500-9119-6534-9537,5215190468.0,3400.0,29-12-08
79078,2,1734,4093-5500-1521-3481-7128,8252242913.5,15600.0,17-09-03
44062,1,2622,4093-5500-6887-1425-0458,3407575574.11,7200.0,10-07-24
12957,4,8290,4093-5500-9024-1360-4833,9737513691.7476,3400.0,24-06-17
51285,1,2332,4093-5500-5414-6973-0992,1086602213.8,7200.0,11-01-07
30283,2,3916,4093-5500-4702-4388-1060,1503553233.8071,15600.0,20-05-20
66964,1,2670,4093-5500-1921-2850-2713,7011010398.87763,7200.0,26-10-09
39269,1,2266,4093-5500-2599-5315-1225,1557127774.28785,7200.0,21-09-04
40284,2,4552,4093-5500-7663-9780-4009,9906833963.5,15600.0,18-10-11
18095,1,2666,4093-5500-4815-8176-4899,7689985475.4209,7200.0,06-05-03
84246,2,1565,4093-5500-1237-5030-1936,1548842410.802,15600.0,23-04-12
21734,1,1190,4093-5500-1502-5184-5684,3717592256.97469,7200.0,19-07-13
53239,3,6816,4093-5500-0714-0790-6741,6084060741.86505,22000.0,06-02-06
32806,1,9797,4093-5500-7862-0481-7825,5014359359.5,7200.0,26-08-03
93366,4,4008,4093-5500-0793-0120-1904,2761607187.2864,3400.0,28-01-13
70320,3,1729,4093-5500-4106-5176-4639,1298798791.2,22000.0,14-08-12
42291,2,9904,4093-5500-0267-9842-6727,2945745107.73123,15600.0,01-08-23
30432,4,8077,4093-5500-3674-5217-2235,909421812.6186,3400.0,20-04-06
50021,1,2283,4093-5500-3096-8822-7206,8660804545.124,7200.0,13-05-15
58973,2,3009,4093-5500-9381-3540-2994,8503763060.78,15600.0,26-12-21
52065,1,2980,4093-5500-0570-4103-6770,4842782036.723,7200.0,14-06-09
40568,4,3534,4093-5500-6636-6569-0585,9473358986.4572,3400.0,27-01-03
94339,2,2715,4093-5500-8794-7806-1616,7071242439.9,15600.0,25-09-18
83185,2,5271,4093-5500-4766-9811-1452,2430686212.11,15600.0,26-11-12
30765,1,4438,4093-5500-4628-1382-5363,4403431962.531,7200.0,18-09-17
19405,1,4941,4093-5500-8284-4810-8585,7522165657.52,7200.0,24-05-14
55544,4,9749,4093-5500-8966-8417-8996,53457222.93044,3400.0,22-08-21
19652,2,3652,4093-5500-8450-7122-9467,6650506776.906,15600.0,27-06-18
21241,3,5581,4093-5500-2085-7169-5721,2412416755.8,22000.0,19-10-17
64284,1,3201,4093-5500-9035-7548-2710,838696711.2,7200.0,09-08-15
49744,3,5893,4093-5500-9913-5254-3783,3334914907.2,22000.0,11-04-01
59674,4,3140,4093-5500-4644-5965-2967,6136851640.998,3400.0,24-05-16
81595,4,2058,4093-5500-9388-6678-4595,473380095.78,3400.0,04-03-23
74238,4,9613,4093-5500-9707-4234-1489,4536765395.59,3400.0,17-07-18
81222,3,4186,4093-5500-1759-9339-8931,8642546839.4503,22000.0,13-09-10
25991,3,6072,4093-5500-2459-6043-8626,2411113614.7,22000.0,15-07-16
88255,3,7238,4093-5500-3997-9014-3924,9851491695.0,22000.0,15-10-12
74041,3,5264,4093-5500-5057-1069-9561,3148307531.37,22000.0,22-11-16
18089,4,8039,4093-5500-8840-8409-3986,3052369825.4674,3400.0,14-06-10
91086,4,7492,4093-5500-2408-2996-1320,7849518756.1633,3400.0,10-10-01
99985,4,1021,4093-5500-8402-5468-4697,2692545226.7,3400.0,16-01-14
25584,3,2741,4093-5500-6275-6017-0822,4103689697.9,22000.0,25-03-10
31720,3,2601,4093-5500-6752-0687-1810,4506988992.4,22000.0,15-06-02
27515,4,1729,4093-5500-2125-5467-8942,6932969966.5572,3400.0,12-12-22
90074,2,7527,4093-5500-8689-9788-6697,2904375822.8,15600.0,09-03-06
33684,4,7795,4093-5500-5497-6236-9919,8534587284.2,3400.0,03-12-05
87399,3,4714,4093-5500-5899-6095-6814,3815873267.55,22000.0,08-05-10
91296,4,4715,4093-5500-1443-6775-1280,6701597797.0,3400.0,29-01-07
28016,1,8978,4093-5500-0417-9389-3099,8135499553.834,7200.0,04-04-21
60622,4,6298,4093-5500-0531-6319-0572,7241607669.137,3400.0,04-10-06
39422,3,3123,4093-5500-8099-1357-4799,670214831.4304,22000.0,31-12-15
88494,2,4438,4093-5500-0984-5628-3084,1334386058.38389,15600.0,29-01-25
20804,2,4228,4093-5500-2403-1382-7520,1336987288.371,15600.0,24-07-07
13325,3,9101,4093-5500-0272-1817-0089,8587662750.36,22000.0,18-06-18
59332,4,9662,4093-5500-8286-9246-0117,1170987144.8,3400.0,09-06-24
19003,2,1764,4093-5500-2999-3415-4747,1405561166.4,15600.0,06-01-06
94870,4,7067,4093-5500-1611-5663-2153,3230577364.75,3400.0,15-11-16
50961,3,4950,4093-5500-8663-5994-6366,201246602.9,22000.0,05-02-26
13945,2,1162,4093-5500-8117-8528-9714,9550240519.579,15600.0,21-03-17
57078,3,3090,4093-5500-7185-1369-7763,9682154189.63302,22000.0,19-01-20
16901,2,5378,4093-5500-2516-8511-0933,1243708334.7782,15600.0,21-12-20
46635,1,6806,4093-5500-0645-9943-7909,5727622885.416,7200.0,16-11-18
